datetime,season,is_jbn,motivo_classificacao,wspd_ms,speed_thresh,shear_ms,shear_thresh,wdir
2007-05-19 00:00:00,MAM,False,Vento em 850hPa baixo (5.1 < P75 9.3 m/s) | Cisalhamento baixo (-6.2 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (155.0°),5.1,9.3,-6.200000000000001,2.0999999999999996,155.0
2007-05-19 12:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 9.3 m/s) | Cisalhamento baixo (0.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (90.0°),3.6,9.3,0.5,2.0999999999999996,90.0
2007-05-20 00:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s) | Cisalhamento baixo (1.0 < P75 2.1 m/s),6.7,9.3,1.0,2.0999999999999996,35.0
2007-05-20 12:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 9.3 m/s) | Cisalhamento baixo (-4.1 < P75 2.1 m/s),6.2,9.3,-4.1000000000000005,2.0999999999999996,345.0
2007-05-21 12:00:00,MAM,False,Cisalhamento baixo (-8.3 < P75 2.1 m/s),15.9,9.3,-8.299999999999999,2.0999999999999996,305.0
2007-05-22 12:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 9.3 m/s) | Cisalhamento baixo (-3.1 < P75 2.1 m/s),7.2,9.3,-3.1000000000000005,2.0999999999999996,315.0
2007-05-23 00:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 9.3 m/s) | Cisalhamento baixo (-7.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (220.0°),7.7,9.3,-7.7,2.0999999999999996,220.0
2007-05-23 12:00:00,MAM,False,Cisalhamento baixo (-4.1 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (205.0°),14.4,9.3,-4.1,2.0999999999999996,205.0
2007-05-24 00:00:00,MAM,False,Cisalhamento baixo (-1.0 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (195.0°),14.4,9.3,-1.0,2.0999999999999996,195.0
2007-05-24 12:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 9.3 m/s) | Cisalhamento baixo (-6.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (175.0°),7.7,9.3,-6.7,2.0999999999999996,175.0
2007-05-25 00:00:00,MAM,False,Vento em 850hPa baixo (1.5 < P75 9.3 m/s) | Cisalhamento baixo (-2.6 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (85.0°),1.5,9.3,-2.5999999999999996,2.0999999999999996,85.0
2007-05-25 12:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s),6.7,9.3,2.1000000000000005,2.0999999999999996,30.0
2007-05-26 00:00:00,MAM,False,Cisalhamento baixo (0.5 < P75 2.1 m/s),10.8,9.3,0.5,2.0999999999999996,25.0
2007-05-26 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s),8.2,9.3,2.499999999999999,2.0999999999999996,345.0
2007-05-27 12:00:00,MAM,False,Vento em 850hPa baixo (5.1 < P75 9.3 m/s) | Cisalhamento baixo (-4.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (285.0°),5.1,9.3,-4.700000000000001,2.0999999999999996,285.0
2007-05-28 00:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 9.3 m/s) | Cisalhamento baixo (-4.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (215.0°),4.6,9.3,-4.700000000000001,2.0999999999999996,215.0
2007-05-28 12:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s) | Cisalhamento baixo (-7.2 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (250.0°),6.7,9.3,-7.2,2.0999999999999996,250.0
2007-05-29 00:00:00,MAM,False,Vento em 850hPa baixo (3.1 < P75 9.3 m/s) | Cisalhamento baixo (-6.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (210.0°),3.1,9.3,-6.700000000000001,2.0999999999999996,210.0
2007-05-30 00:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 9.3 m/s) | Cisalhamento baixo (-1.0 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (150.0°),7.2,9.3,-0.9999999999999991,2.0999999999999996,150.0
